,id,season,stage,date,match_api_id,home_team_goal,away_team_goal,home_team,away_team,league
253,254,2008/2009,4,2008-09-13,492501,2,0,Standard de Liège,KV Kortrijk,Belgium Jupiler League
254,255,2008/2009,4,2008-09-13,492502,1,2,RAEC Mons,RSC Anderlecht,Belgium Jupiler League
255,256,2008/2009,4,2008-09-14,492503,1,3,SV Zulte-Waregem,KRC Genk,Belgium Jupiler League
256,257,2008/2009,4,2008-09-14,492504,3,2,Sporting Charleroi,KSV Cercle Brugge,Belgium Jupiler League
257,258,2008/2009,4,2008-09-13,492506,1,1,Sporting Lokeren,KVC Westerlo,Belgium Jupiler League
258,259,2008/2009,4,2008-09-13,492508,0,0,KV Mechelen,Tubize,Belgium Jupiler League
259,260,2008/2009,4,2008-09-13,492509,4,2,Royal Excel Mouscron,KAA Gent,Belgium Jupiler League
260,261,2008/2009,4,2008-09-13,492511,3,0,Beerschot AC,KSV Roeselare,Belgium Jupiler League
261,262,2008/2009,5,2008-09-19,492517,2,0,RSC Anderlecht,Sporting Charleroi,Belgium Jupiler League
262,263,2008/2009,5,2008-09-21,492518,0,1,KRC Genk,Club Brugge KV,Belgium Jupiler League
263,264,2008/2009,5,2008-09-20,492519,1,0,KSV Cercle Brugge,Beerschot AC,Belgium Jupiler League
264,265,2008/2009,5,2008-09-20,492520,1,2,KAA Gent,KV Mechelen,Belgium Jupiler League
265,266,2008/2009,5,2008-09-20,492521,2,0,FCV Dender EH,SV Zulte-Waregem,Belgium Jupiler League
266,267,2008/2009,5,2008-09-20,492522,0,1,KSV Roeselare,Sporting Lokeren,Belgium Jupiler League
267,268,2008/2009,5,2008-09-20,492523,1,0,KV Kortrijk,RAEC Mons,Belgium Jupiler League
268,269,2008/2009,5,2008-09-21,492524,0,1,Tubize,Standard de Liège,Belgium Jupiler League
269,270,2008/2009,5,2008-09-20,492525,0,0,KVC Westerlo,Royal Excel Mouscron,Belgium Jupiler League
270,271,2008/2009,6,2008-09-27,492526,2,0,Club Brugge KV,KVC Westerlo,Belgium Jupiler League
271,272,2008/2009,6,2008-09-26,492527,2,1,Standard de Liège,RSC Anderlecht,Belgium Jupiler League
272,273,2008/2009,6,2008-09-27,492528,2,0,RAEC Mons,KSV Roeselare,Belgium Jupiler League
273,274,2008/2009,6,2008-09-27,492529,1,0,SV Zulte-Waregem,Tubize,Belgium Jupiler League
274,275,2008/2009,6,2008-09-27,492530,1,2,Sporting Charleroi,KV Kortrijk,Belgium Jupiler League
275,276,2008/2009,6,2008-09-27,492531,1,1,Sporting Lokeren,KSV Cercle Brugge,Belgium Jupiler League
276,277,2008/2009,6,2008-09-29,492532,4,1,KV Mechelen,FCV Dender EH,Belgium Jupiler League
277,278,2008/2009,6,2008-09-28,492534,1,2,Royal Excel Mouscron,KRC Genk,Belgium Jupiler League
278,279,2008/2009,6,2008-09-28,492535,2,2,Beerschot AC,KAA Gent,Belgium Jupiler League
279,280,2008/2009,7,2008-10-03,492536,2,1,RSC Anderlecht,Royal Excel Mouscron,Belgium Jupiler League
280,281,2008/2009,7,2008-10-04,492537,2,1,KRC Genk,KV Mechelen,Belgium Jupiler League
281,282,2008/2009,7,2008-10-04,492538,1,1,RAEC Mons,Sporting Charleroi,Belgium Jupiler League
282,283,2008/2009,7,2008-10-05,492539,4,1,KSV Cercle Brugge,Standard de Liège,Belgium Jupiler League
283,284,2008/2009,7,2008-10-04,492540,1,1,KAA Gent,Sporting Lokeren,Belgium Jupiler League
284,285,2008/2009,7,2008-10-05,492541,0,1,KSV Roeselare,Club Brugge KV,Belgium Jupiler League
285,286,2008/2009,7,2008-10-04,492542,0,0,KV Kortrijk,Beerschot AC,Belgium Jupiler League
286,287,2008/2009,7,2008-10-04,492543,2,1,Tubize,FCV Dender EH,Belgium Jupiler League
287,288,2008/2009,7,2008-10-04,492544,3,2,KVC Westerlo,SV Zulte-Waregem,Belgium Jupiler League
288,289,2008/2009,8,2008-10-19,492545,3,1,Club Brugge KV,KSV Cercle Brugge,Belgium Jupiler League
289,290,2008/2009,8,2008-10-18,492546,2,1,Standard de Liège,RAEC Mons,Belgium Jupiler League
290,291,2008/2009,8,2008-10-19,492547,4,0,SV Zulte-Waregem,RSC Anderlecht,Belgium Jupiler League
291,292,2008/2009,8,2008-10-18,492548,2,0,Sporting Lokeren,KV Kortrijk,Belgium Jupiler League
292,293,2008/2009,8,2008-10-18,492549,2,4,FCV Dender EH,KRC Genk,Belgium Jupiler League
293,294,2008/2009,8,2008-10-18,492550,1,3,KV Mechelen,KVC Westerlo,Belgium Jupiler League
294,295,2008/2009,8,2008-10-18,492551,2,0,Royal Excel Mouscron,KSV Roeselare,Belgium Jupiler League
295,296,2008/2009,8,2008-10-18,492552,0,1,Tubize,KAA Gent,Belgium Jupiler League
296,297,2008/2009,8,2008-10-18,492553,1,2,Beerschot AC,Sporting Charleroi,Belgium Jupiler League
297,298,2008/2009,9,2008-10-25,492554,7,1,RSC Anderlecht,KV Mechelen,Belgium Jupiler League
298,299,2008/2009,9,2008-10-26,492555,0,0,KRC Genk,Standard de Liège,Belgium Jupiler League
299,300,2008/2009,9,2008-10-25,492556,0,0,RAEC Mons,Beerschot AC,Belgium Jupiler League
300,301,2008/2009,9,2008-10-25,492557,1,1,Sporting Charleroi,Sporting Lokeren,Belgium Jupiler League
301,302,2008/2009,9,2008-10-25,492558,1,2,KSV Cercle Brugge,FCV Dender EH,Belgium Jupiler League
302,303,2008/2009,9,2008-10-26,492559,3,0,KAA Gent,Club Brugge KV,Belgium Jupiler League
303,304,2008/2009,9,2008-10-25,492561,0,3,KSV Roeselare,SV Zulte-Waregem,Belgium Jupiler League
304,305,2008/2009,9,2008-10-24,492562,2,2,KV Kortrijk,Royal Excel Mouscron,Belgium Jupiler League
305,306,2008/2009,9,2008-10-25,492563,4,1,KVC Westerlo,Tubize,Belgium Jupiler League
306,307,2009/2010,1,2009-07-31,665318,2,2,Standard de Liège,Sint-Truidense VV,Belgium Jupiler League
307,308,2009/2010,1,2009-08-02,665320,1,2,Sporting Charleroi,Club Brugge KV,Belgium Jupiler League
308,309,2009/2010,1,2009-08-02,665321,1,3,KSV Cercle Brugge,KAA Gent,Belgium Jupiler League
309,310,2009/2010,1,2009-08-01,665322,1,1,Sporting Lokeren,SV Zulte-Waregem,Belgium Jupiler League
310,311,2009/2010,1,2009-08-01,665323,0,2,KV Kortrijk,RSC Anderlecht,Belgium Jupiler League
311,312,2009/2010,1,2009-08-01,665324,4,1,KV Mechelen,KVC Westerlo,Belgium Jupiler League
312,313,2009/2010,1,2009-08-01,665325,1,1,KSV Roeselare,Beerschot AC,Belgium Jupiler League
313,314,2009/2010,10,2009-10-04,665411,4,2,Club Brugge KV,RSC Anderlecht,Belgium Jupiler League
314,315,2009/2010,10,2009-10-04,665412,1,0,Standard de Liège,KRC Genk,Belgium Jupiler League
315,316,2009/2010,10,2009-10-03,665413,1,2,Sint-Truidense VV,SV Zulte-Waregem,Belgium Jupiler League
316,317,2009/2010,10,2009-10-03,665414,3,3,Sporting Charleroi,KV Kortrijk,Belgium Jupiler League
317,318,2009/2010,10,2009-10-03,665417,2,0,KV Mechelen,Sporting Lokeren,Belgium Jupiler League
318,319,2009/2010,10,2009-10-03,665420,3,2,KSV Roeselare,KSV Cercle Brugge,Belgium Jupiler League
319,320,2009/2010,10,2009-10-03,665421,3,1,Beerschot AC,KVC Westerlo,Belgium Jupiler League
320,321,2009/2010,11,2009-10-18,665425,1,0,Club Brugge KV,KAA Gent,Belgium Jupiler League
321,322,2009/2010,11,2009-10-17,665426,2,0,RSC Anderlecht,Sporting Charleroi,Belgium Jupiler League
322,323,2009/2010,11,2009-10-18,665427,1,2,KRC Genk,KV Mechelen,Belgium Jupiler League
323,324,2009/2010,11,2009-10-17,665429,4,0,SV Zulte-Waregem,Beerschot AC,Belgium Jupiler League
324,325,2009/2010,11,2009-10-17,665430,1,1,Sporting Lokeren,KSV Cercle Brugge,Belgium Jupiler League
325,326,2009/2010,11,2009-10-17,665432,2,0,KV Kortrijk,KSV Roeselare,Belgium Jupiler League
326,327,2009/2010,11,2009-10-17,665435,2,0,KVC Westerlo,Standard de Liège,Belgium Jupiler League
327,328,2009/2010,12,2009-10-24,665438,1,1,Standard de Liège,SV Zulte-Waregem,Belgium Jupiler League
328,329,2009/2010,12,2009-10-24,665440,1,2,Sint-Truidense VV,KAA Gent,Belgium Jupiler League
329,330,2009/2010,12,2009-10-24,665442,1,1,Sporting Charleroi,KVC Westerlo,Belgium Jupiler League
330,331,2009/2010,12,2009-10-24,665443,1,1,KSV Cercle Brugge,KV Kortrijk,Belgium Jupiler League
331,332,2009/2010,12,2009-10-23,665444,0,2,Sporting Lokeren,KRC Genk,Belgium Jupiler League
332,333,2009/2010,12,2009-10-25,665445,0,2,KV Mechelen,RSC Anderlecht,Belgium Jupiler League
333,334,2009/2010,12,2009-10-25,665446,2,3,KSV Roeselare,Club Brugge KV,Belgium Jupiler League
334,335,2009/2010,13,2009-10-31,665535,1,0,Club Brugge KV,Sint-Truidense VV,Belgium Jupiler League
335,336,2009/2010,13,2009-10-31,665536,2,0,RSC Anderlecht,Sporting Lokeren,Belgium Jupiler League
336,337,2009/2010,13,2009-11-02,665537,2,0,KRC Genk,KSV Cercle Brugge,Belgium Jupiler League
337,338,2009/2010,13,2009-10-31,665539,2,2,SV Zulte-Waregem,Sporting Charleroi,Belgium Jupiler League
338,339,2009/2010,13,2009-11-01,665541,0,1,KAA Gent,Beerschot AC,Belgium Jupiler League
339,340,2009/2010,13,2009-10-31,665543,2,0,KV Kortrijk,KV Mechelen,Belgium Jupiler League
340,341,2009/2010,13,2009-10-31,665545,2,2,KVC Westerlo,KSV Roeselare,Belgium Jupiler League
341,342,2009/2010,14,2009-11-08,665548,3,1,Standard de Liège,Club Brugge KV,Belgium Jupiler League
342,343,2009/2010,14,2009-11-08,665551,0,2,KRC Genk,RSC Anderlecht,Belgium Jupiler League
343,344,2009/2010,14,2009-11-06,665553,0,2,Sporting Charleroi,KAA Gent,Belgium Jupiler League
344,345,2009/2010,14,2009-11-07,665554,2,1,KSV Cercle Brugge,KVC Westerlo,Belgium Jupiler League
345,346,2009/2010,14,2009-11-07,665556,0,0,Sporting Lokeren,KV Kortrijk,Belgium Jupiler League
346,347,2009/2010,14,2009-11-07,665559,2,0,KSV Roeselare,SV Zulte-Waregem,Belgium Jupiler League
347,348,2009/2010,14,2009-11-07,665561,4,1,Beerschot AC,Sint-Truidense VV,Belgium Jupiler League
348,349,2009/2010,15,2009-11-21,665568,1,2,Club Brugge KV,Beerschot AC,Belgium Jupiler League
349,350,2009/2010,15,2009-11-21,665570,3,1,RSC Anderlecht,KSV Roeselare,Belgium Jupiler League
350,351,2009/2010,15,2009-11-21,665571,1,1,Sint-Truidense VV,KSV Cercle Brugge,Belgium Jupiler League
351,352,2009/2010,15,2009-11-22,665574,4,1,SV Zulte-Waregem,KV Mechelen,Belgium Jupiler League
352,353,2009/2010,15,2009-11-21,665575,2,1,KAA Gent,Standard de Liège,Belgium Jupiler League
353,354,2009/2010,15,2009-11-22,665577,2,1,KV Kortrijk,KRC Genk,Belgium Jupiler League
354,355,2009/2010,15,2009-11-21,665581,1,0,KVC Westerlo,Sporting Lokeren,Belgium Jupiler League
355,356,2009/2010,16,2009-11-28,665585,1,0,Club Brugge KV,Sporting Charleroi,Belgium Jupiler League
356,357,2009/2010,16,2009-11-27,665586,1,0,RSC Anderlecht,KV Kortrijk,Belgium Jupiler League
357,358,2009/2010,16,2009-11-29,665588,2,0,Sint-Truidense VV,Standard de Liège,Belgium Jupiler League
358,359,2009/2010,16,2009-11-29,665590,1,0,SV Zulte-Waregem,Sporting Lokeren,Belgium Jupiler League
359,360,2009/2010,16,2009-11-28,665591,3,1,KAA Gent,KSV Cercle Brugge,Belgium Jupiler League
360,361,2009/2010,16,2009-11-28,665595,2,0,KVC Westerlo,KV Mechelen,Belgium Jupiler League
361,362,2009/2010,16,2009-11-28,665596,3,0,Beerschot AC,KSV Roeselare,Belgium Jupiler League
362,363,2009/2010,17,2009-12-05,665598,2,2,Standard de Liège,Beerschot AC,Belgium Jupiler League
363,364,2009/2010,17,2009-12-05,665599,0,0,KRC Genk,KVC Westerlo,Belgium Jupiler League
364,365,2009/2010,17,2009-12-05,665601,0,0,Sporting Charleroi,Sint-Truidense VV,Belgium Jupiler League
365,366,2009/2010,17,2009-12-06,665603,1,3,KSV Cercle Brugge,RSC Anderlecht,Belgium Jupiler League
366,367,2009/2010,17,2009-12-06,665604,0,1,Sporting Lokeren,Club Brugge KV,Belgium Jupiler League
367,368,2009/2010,17,2009-12-05,665606,1,0,KV Kortrijk,SV Zulte-Waregem,Belgium Jupiler League
368,369,2009/2010,17,2009-12-04,665607,2,5,KV Mechelen,KAA Gent,Belgium Jupiler League
369,370,2009/2010,18,2009-12-12,665614,1,1,Club Brugge KV,KV Mechelen,Belgium Jupiler League
370,371,2009/2010,18,2009-12-12,665616,0,1,Standard de Liège,KSV Roeselare,Belgium Jupiler League
371,372,2009/2010,18,2009-12-12,665617,0,2,Sint-Truidense VV,KV Kortrijk,Belgium Jupiler League
372,373,2009/2010,18,2009-12-13,665619,1,0,SV Zulte-Waregem,KSV Cercle Brugge,Belgium Jupiler League
373,374,2009/2010,18,2009-12-13,665620,2,1,KAA Gent,KRC Genk,Belgium Jupiler League
374,375,2009/2010,18,2009-12-11,665622,0,2,KVC Westerlo,RSC Anderlecht,Belgium Jupiler League
375,376,2009/2010,18,2009-12-12,665623,0,0,Beerschot AC,Sporting Charleroi,Belgium Jupiler League
376,377,2009/2010,19,2010-02-03,665626,3,2,RSC Anderlecht,Club Brugge KV,Belgium Jupiler League
377,378,2009/2010,19,2009-12-19,665628,2,2,KRC Genk,SV Zulte-Waregem,Belgium Jupiler League
378,379,2009/2010,19,2010-02-04,665630,2,3,Sporting Charleroi,Standard de Liège,Belgium Jupiler League
379,380,2009/2010,19,2009-12-19,665632,0,1,Sporting Lokeren,KAA Gent,Belgium Jupiler League
380,381,2009/2010,19,2009-12-19,665633,1,1,KV Kortrijk,KVC Westerlo,Belgium Jupiler League
381,382,2009/2010,19,2010-02-02,665634,1,0,KV Mechelen,Beerschot AC,Belgium Jupiler League
382,383,2009/2010,19,2009-12-19,665635,1,2,KSV Roeselare,Sint-Truidense VV,Belgium Jupiler League
383,384,2009/2010,2,2009-08-09,665326,2,0,Club Brugge KV,Sporting Lokeren,Belgium Jupiler League
384,385,2009/2010,2,2009-08-08,665327,3,2,RSC Anderlecht,KSV Cercle Brugge,Belgium Jupiler League
385,386,2009/2010,2,2009-08-08,665328,0,0,Sint-Truidense VV,Sporting Charleroi,Belgium Jupiler League
386,387,2009/2010,2,2009-08-08,665329,2,2,SV Zulte-Waregem,KRC Genk,Belgium Jupiler League
387,388,2009/2010,2,2009-08-09,665330,2,1,KAA Gent,KV Mechelen,Belgium Jupiler League
388,389,2009/2010,2,2009-08-08,665332,1,1,KVC Westerlo,KV Kortrijk,Belgium Jupiler League
389,390,2009/2010,2,2009-08-07,665333,1,1,Beerschot AC,Standard de Liège,Belgium Jupiler League
390,391,2009/2010,20,2009-12-26,665639,2,1,Club Brugge KV,KSV Cercle Brugge,Belgium Jupiler League
391,392,2009/2010,20,2009-12-26,665641,2,0,Standard de Liège,Sporting Lokeren,Belgium Jupiler League
392,393,2009/2010,20,2009-12-26,665642,5,2,Sint-Truidense VV,KV Mechelen,Belgium Jupiler League
393,394,2009/2010,20,2009-12-27,665643,1,0,SV Zulte-Waregem,KVC Westerlo,Belgium Jupiler League
394,395,2009/2010,20,2009-12-26,665645,3,0,Sporting Charleroi,KSV Roeselare,Belgium Jupiler League
395,396,2009/2010,20,2009-12-27,665647,2,2,KAA Gent,RSC Anderlecht,Belgium Jupiler League
396,397,2009/2010,20,2009-12-26,665651,1,0,Beerschot AC,KRC Genk,Belgium Jupiler League
397,398,2009/2010,21,2009-12-30,665653,2,1,RSC Anderlecht,SV Zulte-Waregem,Belgium Jupiler League
398,399,2009/2010,21,2009-12-29,665654,0,0,KRC Genk,Sint-Truidense VV,Belgium Jupiler League
399,400,2009/2010,21,2009-12-29,665655,2,0,KSV Cercle Brugge,Standard de Liège,Belgium Jupiler League
400,401,2009/2010,21,2009-12-30,665657,2,0,Sporting Lokeren,Beerschot AC,Belgium Jupiler League
401,402,2009/2010,21,2009-12-30,665659,1,4,KV Kortrijk,Club Brugge KV,Belgium Jupiler League
402,403,2009/2010,21,2009-12-30,665661,1,0,KV Mechelen,Sporting Charleroi,Belgium Jupiler League
403,404,2009/2010,21,2009-12-30,665662,0,4,KSV Roeselare,KAA Gent,Belgium Jupiler League
404,405,2009/2010,22,2010-01-30,665665,2,1,Club Brugge KV,KVC Westerlo,Belgium Jupiler League
405,406,2009/2010,22,2010-01-17,665666,0,4,Standard de Liège,RSC Anderlecht,Belgium Jupiler League
406,407,2009/2010,22,2010-01-16,665667,2,1,Sint-Truidense VV,Sporting Lokeren,Belgium Jupiler League
407,408,2009/2010,22,2010-01-16,665668,1,3,Sporting Charleroi,KRC Genk,Belgium Jupiler League
408,409,2009/2010,22,2010-01-15,665669,2,2,KAA Gent,KV Kortrijk,Belgium Jupiler League
409,410,2009/2010,22,2010-01-16,665671,1,2,KSV Roeselare,KV Mechelen,Belgium Jupiler League
410,411,2009/2010,22,2010-01-17,665672,1,4,Beerschot AC,KSV Cercle Brugge,Belgium Jupiler League
411,412,2009/2010,23,2010-01-24,665674,2,0,KRC Genk,Club Brugge KV,Belgium Jupiler League
412,413,2009/2010,23,2010-01-23,665675,2,0,SV Zulte-Waregem,Sint-Truidense VV,Belgium Jupiler League
413,414,2009/2010,23,2010-02-24,665677,1,0,KSV Cercle Brugge,Sporting Charleroi,Belgium Jupiler League
414,415,2009/2010,23,2010-01-23,665679,1,4,Sporting Lokeren,KSV Roeselare,Belgium Jupiler League
415,416,2009/2010,23,2010-01-23,665680,3,0,KV Kortrijk,Beerschot AC,Belgium Jupiler League
416,417,2009/2010,23,2010-01-24,665681,0,0,KV Mechelen,Standard de Liège,Belgium Jupiler League
417,418,2009/2010,23,2010-01-23,665682,0,0,KVC Westerlo,KAA Gent,Belgium Jupiler League
418,419,2009/2010,24,2010-01-31,665686,3,1,Standard de Liège,KV Kortrijk,Belgium Jupiler League
419,420,2009/2010,24,2010-02-03,665687,0,1,Sint-Truidense VV,KVC Westerlo,Belgium Jupiler League
420,421,2009/2010,24,2010-03-10,665688,4,1,Sporting Charleroi,Sporting Lokeren,Belgium Jupiler League
421,422,2009/2010,24,2010-01-31,665689,0,2,KAA Gent,SV Zulte-Waregem,Belgium Jupiler League
422,423,2009/2010,24,2010-01-30,665692,1,2,KV Mechelen,KSV Cercle Brugge,Belgium Jupiler League
423,424,2009/2010,24,2010-02-24,665694,1,1,KSV Roeselare,KRC Genk,Belgium Jupiler League
424,425,2009/2010,24,2010-01-29,665695,0,5,Beerschot AC,RSC Anderlecht,Belgium Jupiler League
425,426,2009/2010,25,2010-02-06,665698,1,2,RSC Anderlecht,Sint-Truidense VV,Belgium Jupiler League
426,427,2009/2010,25,2010-02-07,665699,1,0,KRC Genk,Standard de Liège,Belgium Jupiler League
427,428,2009/2010,25,2010-02-07,665700,1,1,SV Zulte-Waregem,Club Brugge KV,Belgium Jupiler League
428,429,2009/2010,25,2010-02-06,665702,2,0,KSV Cercle Brugge,KSV Roeselare,Belgium Jupiler League
429,430,2009/2010,25,2010-02-06,665704,2,1,Sporting Lokeren,KV Mechelen,Belgium Jupiler League
430,431,2009/2010,25,2010-02-07,665706,2,1,KV Kortrijk,Sporting Charleroi,Belgium Jupiler League
431,432,2009/2010,25,2010-02-06,665710,1,1,KVC Westerlo,Beerschot AC,Belgium Jupiler League
432,433,2009/2010,26,2010-02-14,665712,1,0,Standard de Liège,KVC Westerlo,Belgium Jupiler League
433,434,2009/2010,26,2010-03-06,665717,0,2,Sporting Charleroi,RSC Anderlecht,Belgium Jupiler League
434,435,2009/2010,26,2010-03-06,665719,4,0,KSV Cercle Brugge,Sporting Lokeren,Belgium Jupiler League
435,436,2009/2010,26,2010-02-14,665721,1,1,KAA Gent,Club Brugge KV,Belgium Jupiler League
436,437,2009/2010,26,2010-03-07,665723,2,1,KV Mechelen,KRC Genk,Belgium Jupiler League
437,438,2009/2010,26,2010-02-13,665725,0,2,KSV Roeselare,KV Kortrijk,Belgium Jupiler League
438,439,2009/2010,26,2010-03-07,665727,1,1,Beerschot AC,SV Zulte-Waregem,Belgium Jupiler League
439,440,2009/2010,27,2010-02-21,665728,2,1,Club Brugge KV,Standard de Liège,Belgium Jupiler League
440,441,2009/2010,27,2010-02-21,665729,2,0,RSC Anderlecht,KV Mechelen,Belgium Jupiler League
441,442,2009/2010,27,2010-02-19,665730,3,1,KRC Genk,Sporting Lokeren,Belgium Jupiler League
442,443,2009/2010,27,2010-02-20,665731,1,1,SV Zulte-Waregem,KSV Roeselare,Belgium Jupiler League
443,444,2009/2010,27,2010-02-20,665732,0,1,KAA Gent,Sint-Truidense VV,Belgium Jupiler League
444,445,2009/2010,27,2010-02-20,665733,3,1,KV Kortrijk,KSV Cercle Brugge,Belgium Jupiler League
445,446,2009/2010,27,2010-02-20,665735,4,0,KVC Westerlo,Sporting Charleroi,Belgium Jupiler League
446,447,2009/2010,28,2010-02-28,665737,1,1,Sint-Truidense VV,Club Brugge KV,Belgium Jupiler League
447,448,2009/2010,28,2010-02-28,665738,0,0,Sporting Charleroi,SV Zulte-Waregem,Belgium Jupiler League
448,449,2009/2010,28,2010-02-27,665739,1,0,KSV Cercle Brugge,KRC Genk,Belgium Jupiler League
449,450,2009/2010,28,2010-02-27,665740,1,0,Sporting Lokeren,KVC Westerlo,Belgium Jupiler League
450,451,2009/2010,28,2010-02-27,665741,1,1,KV Mechelen,KV Kortrijk,Belgium Jupiler League
451,452,2009/2010,28,2010-02-28,665742,1,2,KSV Roeselare,RSC Anderlecht,Belgium Jupiler League
452,453,2009/2010,28,2010-02-26,665743,1,1,Beerschot AC,KAA Gent,Belgium Jupiler League
453,454,2009/2010,29,2010-03-14,665744,1,0,Club Brugge KV,KSV Roeselare,Belgium Jupiler League
454,455,2009/2010,29,2010-03-14,665745,2,0,RSC Anderlecht,KRC Genk,Belgium Jupiler League
455,456,2009/2010,29,2010-03-14,665746,2,0,Sint-Truidense VV,Beerschot AC,Belgium Jupiler League
456,457,2009/2010,29,2010-03-14,665749,1,1,SV Zulte-Waregem,Standard de Liège,Belgium Jupiler League
457,458,2009/2010,29,2010-03-14,665751,2,1,KAA Gent,Sporting Charleroi,Belgium Jupiler League
458,459,2009/2010,29,2010-03-14,665753,3,1,KV Kortrijk,Sporting Lokeren,Belgium Jupiler League
459,460,2009/2010,29,2010-03-14,665757,2,1,KVC Westerlo,KSV Cercle Brugge,Belgium Jupiler League
460,461,2009/2010,3,2009-08-15,665334,3,0,RSC Anderlecht,KVC Westerlo,Belgium Jupiler League
461,462,2009/2010,3,2009-08-15,665335,1,1,KRC Genk,KAA Gent,Belgium Jupiler League
462,463,2009/2010,3,2009-08-16,665336,1,0,Sporting Charleroi,Beerschot AC,Belgium Jupiler League
463,464,2009/2010,3,2009-08-15,665337,2,2,KSV Cercle Brugge,SV Zulte-Waregem,Belgium Jupiler League
464,465,2009/2010,3,2009-08-15,665338,1,2,Sporting Lokeren,Sint-Truidense VV,Belgium Jupiler League
465,466,2009/2010,3,2009-08-15,665340,2,1,KV Mechelen,Club Brugge KV,Belgium Jupiler League
466,467,2009/2010,3,2009-08-15,665341,1,5,KSV Roeselare,Standard de Liège,Belgium Jupiler League
467,468,2009/2010,30,2010-03-21,665761,0,2,Standard de Liège,KAA Gent,Belgium Jupiler League
468,469,2009/2010,30,2010-03-21,665763,1,1,KRC Genk,KV Kortrijk,Belgium Jupiler League
469,470,2009/2010,30,2010-03-21,665767,3,1,KSV Cercle Brugge,Sint-Truidense VV,Belgium Jupiler League
470,471,2009/2010,30,2010-03-21,665769,0,4,Sporting Lokeren,RSC Anderlecht,Belgium Jupiler League
471,472,2009/2010,30,2010-03-21,665771,2,1,KV Mechelen,SV Zulte-Waregem,Belgium Jupiler League
472,473,2009/2010,30,2010-03-21,665774,0,0,KSV Roeselare,KVC Westerlo,Belgium Jupiler League
473,474,2009/2010,30,2010-03-21,665775,1,4,Beerschot AC,Club Brugge KV,Belgium Jupiler League
474,475,2009/2010,4,2009-08-23,665342,2,2,Club Brugge KV,KV Kortrijk,Belgium Jupiler League
475,476,2009/2010,4,2009-08-21,665343,1,1,Standard de Liège,Sporting Charleroi,Belgium Jupiler League
476,477,2009/2010,4,2009-08-22,665344,2,1,Sint-Truidense VV,KSV Roeselare,Belgium Jupiler League
477,478,2009/2010,4,2009-08-22,665345,0,2,SV Zulte-Waregem,RSC Anderlecht,Belgium Jupiler League
